Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\PluginTest.cpp",0,4,0,57,180,38,1,1,1,1,4,0,4,0,,,,0,,,,,,42,,,,,,,,,,,,,,275,57,159,74,56,38,11,11,,,60,106,51,0,55,,,,,,3,3,3,3,,,1,,,0.24,45,45,45,44
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\TestObject.cpp",1,10,1,37,156,36,2,2,2,1,10,1,10,1,,,,0,,,,,,11,,,,,,,,,,,,,,221,37,149,76,78,36,0,7,,,70,95,39,0,56,,,,,,7,7,7,6,,,2,,,0.24,24,24,24,20
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\DocumentOpenInDestroyStream.cpp",1,6,0,10,21,28,2,2,2,1,7,1,6,0,,,,1,,,,,,2,,,,,,,,,,,,,,59,10,20,9,4,28,0,1,,,8,12,7,0,5,,,,,,2,2,2,1,,,1,,,1.40,3,3,3,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\EvaluateJSAfterRemovingPluginElement.cpp",1,8,0,13,27,28,2,2,2,1,9,1,8,0,,,,1,,,,,,2,,,,,,,,,,,,,,68,13,25,10,8,28,0,2,,,13,17,8,0,9,,,,,,2,2,2,1,,,1,,,1.12,3,3,3,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\EvaluateJSWithinNPP_New.cpp",0,5,1,11,20,29,1,1,1,1,6,0,5,1,,,,1,,,,,,2,,,,,,,,,,,,,,60,11,18,8,3,29,0,2,,,8,11,7,0,4,,,,,,1,1,1,1,,,0,,,1.61,2,2,2,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\FormValue.cpp",0,8,0,5,24,3,2,2,2,2,8,0,8,0,,,,1,,,,,,2,,,,,,,,,,,,,,32,5,22,9,8,3,0,2,,,10,14,7,0,7,,,,,,3,3,3,3,,,2,,,0.14,4,4,4,4
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\GetURLNotifyWithURLThatFailsToLoad.cpp",1,10,0,13,38,29,2,2,2,1,11,1,10,0,,,,1,,,,,,3,,,,,,,,,,,,,,80,13,36,16,15,29,0,2,,,13,21,8,0,13,,,,,,5,5,5,1,,,1,,,0.81,7,7,7,3
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\GetURLWithJavaScriptURL.cpp",2,9,0,24,69,29,3,3,3,1,11,2,9,0,,,,1,,,,,,6,,,,,,,,,,,,,,122,24,66,26,32,29,0,3,,,27,43,13,0,30,,,,,,6,6,6,1,,,1,,,0.44,15,15,15,6
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\GetURLWithJavaScriptURLDestroyingPlugin.cpp",0,7,0,7,20,28,1,1,1,1,7,0,7,0,,,,1,,,,,,2,,,,,,,,,,,,,,55,7,19,11,2,28,0,1,,,5,8,5,0,3,,,,,,1,1,1,1,,,0,,,1.47,2,2,2,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\GetUserAgentWithNullNPPFromNPPNew.cpp",1,8,0,10,24,28,2,2,2,1,9,1,8,0,,,,1,,,,,,2,,,,,,,,,,,,,,62,10,22,11,5,28,0,2,,,6,10,5,0,5,,,,,,2,2,2,1,,,1,,,1.27,3,3,3,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\InvokeDestroysPluginWithinNPP_New.cpp",2,9,1,15,27,29,3,3,3,2,11,2,9,1,,,,1,,,,,,2,,,,,,,,,,,,,,71,15,25,10,9,29,0,2,,,12,18,9,0,9,,,,,,4,4,4,4,,,1,,,1.16,5,5,5,5
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\LeakWindowScriptableObject.cpp",1,14,2,7,34,6,3,3,3,2,16,1,14,2,,,,1,,,,,,2,,,,,,,,,,,,,,47,7,33,14,11,6,0,1,,,13,19,8,0,11,,,,,,4,4,4,4,,,1,,,0.18,5,5,5,5
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\LogNPPSetWindow.cpp",2,8,0,12,26,27,2,2,2,1,10,2,8,0,,,,1,,,,,,2,,,,,,,,,,,,,,65,12,24,10,7,27,0,2,,,11,14,9,0,5,,,,,,2,2,2,1,,,0,,,1.13,3,3,3,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPDeallocateCalledBeforeNPShutdown.cpp",1,6,0,18,53,29,1,1,1,1,6,1,6,0,,,,3,,,,,,7,,,,,,,,,,,,,,100,18,52,20,16,29,0,1,,,18,29,14,0,15,,,,,,2,2,2,1,,,1,,,0.56,10,10,10,7
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPPNewFails.cpp",0,6,0,7,20,27,1,1,1,1,6,0,6,0,,,,1,,,,,,2,,,,,,,,,,,,,,54,7,18,11,1,27,0,2,,,4,7,5,0,2,,,,,,1,1,1,1,,,0,,,1.50,2,2,2,2
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPPSetWindowCalledDuringDestruction.cpp",1,8,0,23,78,28,2,2,2,1,9,1,8,0,,,,1,,,,,,7,,,,,,,,,,,,,,129,23,70,25,28,28,1,7,,,34,48,21,0,27,,,,,,5,5,5,4,,,2,,,0.40,15,15,15,10
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPRuntimeCallsWithNullNPP.cpp",2,15,0,11,36,27,3,3,3,2,17,2,15,0,,,,1,,,,,,2,,,,,,,,,,,,,,74,11,35,15,16,27,0,1,,,16,21,8,0,13,,,,,,4,4,5,4,,,1,,,0.77,5,5,6,5
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPRuntimeObjectFromDestroyedPlugin.cpp",1,6,0,17,45,29,2,2,2,1,7,1,6,0,,,,3,,,,,,6,,,,,,,,,,,,,,91,17,44,13,16,29,0,1,,,17,28,12,0,16,,,,,,3,3,4,3,,,1,,,0.66,10,10,11,8
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NPRuntimeRemoveProperty.cpp",2,7,0,38,107,27,2,2,2,1,9,2,7,0,,,,1,,,,,,12,,,,,,,,,,,,,,172,38,105,30,47,27,0,2,,,43,68,24,0,44,,,,,,5,5,6,4,,,1,,,0.26,24,24,25,17
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\NullNPPGetValuePointer.cpp",0,5,2,12,28,34,1,1,1,1,7,0,5,2,,,,1,,,,,,3,,,,,,,,,,,,,,74,12,26,12,5,34,0,2,,,12,16,10,0,6,,,,,,1,1,1,1,,,0,,,1.31,3,3,3,3
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\PassDifferentNPPStruct.cpp",2,12,0,13,33,29,2,2,2,2,14,2,12,0,,,,1,,,,,,2,,,,,,,,,,,,,,75,13,31,12,15,29,0,2,,,18,23,10,0,13,,,,,,3,3,3,3,,,1,,,0.94,4,4,4,4
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\PluginScriptableNPObjectInvokeDefault.cpp",1,7,0,11,32,28,2,2,2,1,8,1,7,0,,,,1,,,,,,3,,,,,,,,,,,,,,71,11,31,11,10,28,0,1,,,14,20,10,0,10,,,,,,3,3,3,1,,,1,,,0.90,5,5,5,3
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\PluginScriptableObjectOverridesAllProperties.cpp",1,5,0,17,40,27,1,1,1,1,6,1,5,0,,,,2,,,,,,6,,,,,,,,,,,,,,84,17,37,15,12,27,0,3,,,15,23,14,0,9,,,,,,2,2,2,1,,,1,,,0.73,7,7,7,6
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\Tests\SlowNPPNew.cpp",1,5,0,17,47,27,1,1,1,1,6,1,5,0,,,,2,,,,,,7,,,,,,,,,,,,,,91,17,45,16,14,27,0,2,,,17,26,15,0,11,,,,,,2,2,2,1,,,1,,,0.60,8,8,8,7
File,"C:\6611\latest version - 44\src\content\shell\tools\plugin\main.cpp",4,24,1,119,731,57,5,5,6,1,29,3,17,1,,,,0,,,,,,17,,,,,,,,,,,,,,900,91,295,60,210,47,418,84,,,157,244,58,0,186,,,,,,35,35,47,4,,,4,,,0.16,82,82,95,20
File,"C:\6611\latest version - 44\src\native_client_sdk\src\libraries\jsoncpp\json_reader_fix.cpp",0,0,0,2,3,5,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,10,2,0,0,0,5,0,3,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"C:\6611\latest version - 44\src\net\third_party\mozilla_security_manager\nsKeygenHandler.cpp",18,125,25,29,168,73,17,17,19,8,161,18,125,25,,,,0,,,,,,1,,,,,,,,,,,,,,257,29,157,53,119,73,0,11,,,73,92,22,0,70,,,,,,17,17,19,8,,,2,,,0.46,17,17,19,8
File,"C:\6611\latest version - 44\src\net\third_party\mozilla_security_manager\nsNSSCertificateDB.cpp",6,51,13,28,166,85,10,10,11,6,69,6,51,13,,,,0,,,,,,3,,,,,,,,,,,,,,275,28,154,58,121,85,0,12,,,60,90,19,0,71,,,,,,13,13,15,11,,,2,,,0.55,29,29,34,19
File,"C:\6611\latest version - 44\src\net\third_party\mozilla_security_manager\nsPKCS12Blob.cpp",3,30,6,50,318,126,6,5,7,3,38,3,29,6,,,,1,,,,,,9,,,,,,,,,,,,,,488,50,299,84,193,126,5,14,,,153,238,83,1,154,,,,,,30,21,30,15,,,4,,,0.42,55,46,60,33
File,"C:\6611\latest version - 44\src\sandbox\win\src\sidestep\ia32_modrm_map.cpp",0,0,0,6,72,79,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,92,6,70,70,68,79,0,2,,,2,4,4,0,0,,,,,,0,0,0,0,,,0,,,1.13,0,0,0,0
File,"C:\6611\latest version - 44\src\sandbox\win\src\sidestep\ia32_opcode_map.cpp",0,0,0,36,1100,1069,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,1159,36,1099,1099,1097,1069,0,1,,,26,28,28,0,0,,,,,,0,0,0,0,,,0,,,0.97,0,0,0,0
File,"C:\6611\latest version - 44\src\sandbox\win\src\sidestep\mini_disassembler.cpp",4,29,14,51,265,127,8,4,9,2,41,4,29,14,,,,0,,,,,,9,,,,,,,,,,,,,,395,51,261,39,212,127,1,4,,,128,210,25,0,185,,,,,,41,11,41,7,,,3,,,0.49,76,37,81,22
File,"C:\6611\latest version - 44\src\sandbox\win\src\sidestep\preamble_patcher_with_stub.cpp",5,26,17,28,88,65,4,4,5,3,48,5,24,17,,,,0,,,,,,3,,,,,,,,,,,,,,179,28,75,28,53,65,0,13,,,35,51,17,0,34,,,,,,9,9,11,7,,,2,,,0.87,13,13,15,9
File,"C:\6611\latest version - 44\src\skia\ext\SkMemory_new_handler.cpp",0,5,1,15,59,14,1,1,1,1,6,0,4,1,,,,0,,,,,,10,,,,,,,,,,,,,,88,15,45,13,19,14,2,12,,,19,32,13,0,19,,,,,,2,2,3,1,,,1,,,0.31,13,13,14,10
File,"C:\6611\latest version - 44\src\skia\ext\SkTypeface_fake.cpp",0,3,0,6,10,5,1,1,1,1,3,0,3,0,,,,0,,,,,,3,,,,,,,,,,,,,,21,6,9,3,2,5,0,1,,,2,5,3,0,2,,,,,,1,1,1,1,,,0,,,0.56,3,3,3,3
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_api.cpp",1,8,0,74,334,18,2,2,2,1,9,1,8,0,,,,1,,,,,,36,,,,,,,,,,,,,,425,74,322,307,148,18,0,12,,,125,188,85,0,103,,,,,,4,4,5,4,,,2,,,0.06,59,59,68,48
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_ashmem.cpp",2,17,2,16,64,10,4,4,4,4,21,2,17,2,,,,0,,,,,,3,,,,,,,,,,,,,,89,16,54,9,37,10,0,10,,,25,38,8,0,30,,,,,,6,6,6,6,,,2,,,0.19,12,12,12,12
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_ashmem_unittest.cpp",1,11,0,9,26,4,2,2,2,1,12,1,11,0,,,,0,,,,,,2,,,,,,,,,,,,,,38,9,23,14,14,4,0,3,,,12,16,8,0,8,,,,,,2,2,2,1,,,1,,,0.17,3,3,3,2
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_debug.cpp",0,0,0,17,47,8,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,69,6,2,2,0,5,49,12,,,0,1,1,0,0,,,,,,0,0,0,0,,,0,,,2.50,0,0,0,0
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_elf_loader.cpp",5,30,4,63,285,58,6,6,8,5,39,5,30,4,,,,0,,,,,,9,,,,,,,,,,,,,,404,63,273,78,194,58,0,12,,,124,177,45,0,132,,,,,,20,20,23,13,,,5,,,0.21,58,58,69,48
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_elf_relocations.cpp",8,51,4,167,775,88,9,8,10,5,63,6,31,4,,,,0,,,,,,12,,,,,,,,,,,,,,1015,103,385,104,251,58,412,95,,,184,280,62,5,213,,,,,,44,34,49,17,,,4,,,0.15,107,101,117,60
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_elf_relro.cpp",3,22,3,37,168,27,3,3,3,2,28,3,22,3,,,,0,,,,,,7,,,,,,,,,,,,,,230,37,157,45,107,27,1,10,,,63,86,23,0,63,,,,,,9,9,11,7,,,3,,,0.17,22,22,24,17
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_elf_symbols.cpp",2,22,1,21,116,11,5,4,6,2,25,2,22,1,,,,0,,,,,,5,,,,,,,,,,,,,,146,21,113,34,78,11,0,3,,,62,90,25,3,62,,,,,,7,7,8,5,,,2,,,0.10,24,21,29,14
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_elf_view.cpp",6,43,6,18,93,15,9,9,9,6,54,6,43,6,,,,0,,,,,,2,,,,,,,,,,,,,,125,18,88,22,66,15,0,5,,,43,60,18,0,42,,,,,,15,15,16,12,,,4,,,0.17,17,17,18,13
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_error.cpp",1,7,0,13,34,4,2,2,2,1,8,1,7,0,,,,0,,,,,,4,,,,,,,,,,,,,,50,13,29,9,17,4,0,5,,,17,24,8,0,16,,,,,,2,2,2,1,,,1,,,0.14,6,6,6,4
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_error_unittest.cpp",0,5,0,12,39,4,1,1,1,1,5,0,5,0,,,,0,,,,,,7,,,,,,,,,,,,,,54,12,37,17,13,4,0,2,,,21,29,16,0,13,,,,,,1,1,1,1,,,0,,,0.11,7,7,7,7
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_globals.cpp",0,3,0,12,22,5,1,1,1,1,3,0,3,0,,,,0,,,,,,4,,,,,,,,,,,,,,37,12,19,11,10,5,0,3,,,11,17,9,0,8,,,,,,1,1,1,1,,,0,,,0.26,4,4,4,4
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_globals_unittest.cpp",0,7,0,6,12,4,1,1,1,1,7,0,7,0,,,,0,,,,,,1,,,,,,,,,,,,,,21,6,9,4,4,4,0,3,,,5,7,3,0,4,,,,,,1,1,1,1,,,0,,,0.44,1,1,1,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_library_list.cpp",3,20,3,71,350,61,5,5,5,3,26,3,20,3,,,,0,,,,,,15,,,,,,,,,,,,,,476,71,310,89,208,61,16,30,,,163,234,65,0,169,,,,,,19,19,20,14,,,4,,,0.20,70,70,73,52
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_library_view.cpp",1,11,0,10,40,4,3,3,3,1,12,1,11,0,,,,0,,,,,,3,,,,,,,,,,,,,,53,10,35,10,19,4,0,5,,,14,23,5,0,18,,,,,,3,3,3,3,,,1,,,0.11,8,8,8,5
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_line_reader.cpp",1,12,2,21,99,17,4,4,4,1,14,1,12,2,,,,0,,,,,,8,,,,,,,,,,,,,,136,21,95,15,50,17,0,4,,,51,75,14,3,58,,,,,,23,23,24,5,,,5,,,0.18,30,30,31,12
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_line_reader_unittest.cpp",2,13,0,19,69,5,1,1,1,1,14,2,13,0,,,,0,,,,,,5,,,,,,,,,,,,,,92,19,66,28,45,5,0,3,,,38,44,22,0,22,,,,,,1,1,1,1,,,0,,,0.08,5,5,5,5
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_proc_maps.cpp",1,12,2,44,211,53,3,3,4,2,15,1,12,2,,,,1,,,,,,16,,,,,,,,,,,,,,300,44,203,61,130,53,0,8,,,108,161,51,1,109,,,,,,18,14,20,5,,,4,,,0.26,51,47,58,32
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_proc_maps_unittest.cpp",1,19,3,22,168,27,2,2,2,1,24,1,19,3,,,,1,,,,,,7,,,,,,,,,,,,,,215,22,164,108,108,27,0,4,,,69,84,45,0,39,,,,,,3,3,3,1,,,2,,,0.16,13,13,13,7
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_rdebug.cpp",3,20,5,79,339,101,3,3,4,2,27,3,20,5,,,,3,,,,,,15,,,,,,,,,,,,,,516,79,327,82,215,101,0,12,,,168,222,65,2,155,,,,,,13,13,23,11,,,4,,,0.31,51,51,63,34
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_search_path_list.cpp",2,13,2,18,56,10,3,3,5,1,16,2,13,2,,,,0,,,,,,4,,,,,,,,,,,,,,83,18,52,13,39,10,0,4,,,27,41,11,0,30,,,,,,8,8,11,4,,,2,,,0.19,13,13,18,7
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_search_path_list_unittest.cpp",0,6,0,17,67,7,1,1,1,1,7,0,6,0,,,,1,,,,,,9,,,,,,,,,,,,,,90,17,64,25,28,7,0,3,,,42,52,24,0,28,,,,,,1,1,1,1,,,0,,,0.11,9,9,9,9
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_shared_library.cpp",2,20,2,86,421,57,4,3,4,2,25,2,17,2,,,,1,,,,,,16,,,,,,,,,,,,,,560,74,277,67,189,40,106,69,,,132,199,44,3,152,,,,,,20,10,20,8,,,3,,,0.14,64,54,68,43
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_system.cpp",0,7,0,22,84,8,2,2,2,1,7,0,7,0,,,,0,,,,,,11,,,,,,,,,,,,,,112,22,75,30,43,8,0,9,,,37,57,21,3,33,,,,,,4,4,4,3,,,2,,,0.11,19,19,20,15
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_system_mock.cpp",1,4,0,88,281,21,2,2,2,1,5,1,4,0,,,,5,,,,,,37,,,,,,,,,,,,,,387,69,189,81,104,19,105,8,,,109,171,78,0,93,,,,,,4,4,5,4,,,2,,,0.10,58,58,60,50
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_system_unittest.cpp",1,12,0,13,55,4,1,1,1,1,14,1,12,0,,,,0,,,,,,4,,,,,,,,,,,,,,71,13,51,37,31,4,0,4,,,23,29,18,0,11,,,,,,2,2,2,1,,,1,,,0.08,5,5,5,4
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_thread.cpp",0,5,0,17,58,7,1,1,1,1,5,0,5,0,,,,0,,,,,,10,,,,,,,,,,,,,,80,17,54,19,30,7,0,4,,,27,43,17,0,26,,,,,,2,2,2,1,,,1,,,0.13,14,14,14,10
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_thread_unittest.cpp",1,8,0,29,92,4,1,1,1,1,9,1,8,0,,,,0,,,,,,11,,,,,,,,,,,,,,124,29,90,32,64,4,0,2,,,67,81,31,0,50,,,,,,3,3,3,1,,,1,,,0.04,13,13,13,11
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_util.cpp",0,6,0,22,94,9,2,2,2,1,6,0,6,0,,,,0,,,,,,11,,,,,,,,,,,,,,124,20,70,18,43,9,22,4,,,33,54,17,0,37,,,,,,5,5,5,1,,,2,,,0.13,21,21,21,11
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_util_unittest.cpp",1,8,0,42,184,4,2,2,2,1,9,1,8,0,,,,0,,,,,,22,,,,,,,,,,,,,,229,42,182,70,105,4,0,2,,,139,177,69,0,108,,,,,,6,6,6,1,,,3,,,0.02,38,38,38,22
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_wrappers.cpp",2,20,3,36,197,51,3,3,4,2,25,2,18,3,,,,0,,,,,,8,,,,,,,,,,,,,,278,35,155,63,107,38,33,23,,,77,106,43,0,63,,,,,,8,8,9,7,,,2,,,0.25,27,27,31,22
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\crazy_linker_zip.cpp",4,28,2,40,186,29,4,4,5,3,34,4,28,2,,,,1,,,,,,5,,,,,,,,,,,,,,252,40,178,82,138,29,0,8,,,79,103,51,1,51,,,,,,17,17,19,15,,,3,,,0.16,22,22,24,19
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\src\linker_phdr.cpp",2,17,2,35,157,217,4,4,4,2,22,2,17,2,,,,0,,,,,,7,,,,,,,,,,,,,,407,31,118,40,66,203,38,21,,,51,76,17,1,58,,,,,,8,8,8,4,,,2,,,1.72,28,28,29,16
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\bar.cpp",2,8,0,5,11,3,1,1,1,1,10,2,8,0,,,,0,,,,,,1,,,,,,,,,,,,,,19,5,9,2,6,3,0,2,,,7,10,4,0,6,,,,,,1,1,1,1,,,0,,,0.33,1,1,1,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\bar_with_relro.cpp",3,15,0,9,25,8,3,3,3,1,18,3,15,0,,,,0,,,,,,1,,,,,,,,,,,,,,42,9,17,5,12,8,0,8,,,13,18,7,0,11,,,,,,3,3,3,1,,,2,,,0.47,3,3,3,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\bench_load_library.cpp",2,16,2,21,111,18,2,2,2,1,20,2,16,2,,,,1,,,,,,6,,,,,,,,,,,,,,150,21,104,27,58,18,0,7,,,60,74,27,0,47,,,,,,8,8,8,1,,,1,,,0.17,14,14,14,6
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\foo.cpp",0,6,0,2,8,3,1,1,1,1,6,0,6,0,,,,0,,,,,,1,,,,,,,,,,,,,,13,2,6,1,4,3,0,2,,,4,6,2,0,4,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\foo2.cpp",0,6,0,3,8,4,1,1,1,1,6,0,6,0,,,,0,,,,,,1,,,,,,,,,,,,,,15,3,6,1,4,4,0,2,,,4,6,2,0,4,,,,,,1,1,1,1,,,0,,,0.67,1,1,1,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\foo_with_relro.cpp",0,11,0,4,20,5,3,3,3,1,11,0,11,0,,,,0,,,,,,1,,,,,,,,,,,,,,29,4,12,4,8,5,0,8,,,8,12,5,0,7,,,,,,3,3,3,1,,,2,,,0.42,3,3,3,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\foo_with_static_constructor.cpp",0,4,0,10,27,11,2,2,2,1,4,0,4,0,,,,1,,,,,,4,,,,,,,,,,,,,,48,10,23,9,13,11,1,3,,,12,19,10,0,9,,,,,,2,2,3,1,,,1,,,0.48,6,6,8,4
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\jni_lib.cpp",0,15,0,5,33,5,2,2,3,1,15,0,15,0,,,,0,,,,,,2,,,,,,,,,,,,,,43,5,29,4,23,5,0,4,,,13,19,6,0,13,,,,,,2,2,3,1,,,1,,,0.17,4,4,6,2
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\test_constructors_destructors.cpp",10,28,5,16,33,16,5,5,7,1,43,10,28,5,,,,0,,,,,,1,,,,,,,,,,,,,,65,16,29,6,22,16,0,4,,,17,22,6,0,16,,,,,,5,5,7,1,,,1,,,0.55,5,5,7,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\test_dl_wrappers.cpp",6,19,4,12,23,15,4,4,4,1,29,6,19,4,,,,0,,,,,,1,,,,,,,,,,,,,,50,12,20,6,13,15,0,3,,,12,16,6,0,10,,,,,,4,4,4,1,,,1,,,0.75,4,4,4,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\test_jni_hooks.cpp",13,34,7,19,42,11,8,8,8,1,54,13,34,7,,,,0,,,,,,1,,,,,,,,,,,,,,72,19,36,6,33,11,0,6,,,26,34,6,0,28,,,,,,8,8,8,1,,,1,,,0.31,8,8,8,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\test_load_library.cpp",7,18,5,12,22,13,3,3,3,1,30,7,18,5,,,,0,,,,,,1,,,,,,,,,,,,,,47,12,19,5,12,13,0,3,,,12,15,5,0,10,,,,,,3,3,3,1,,,1,,,0.68,3,3,3,1
File,"C:\6611\latest version - 44\src\third_party\android_crazy_linker\src\tests\test_load_library_callbacks.cpp",4,14,3,35,103,21,2,2,2,1,20,4,14,3,,,,1,,,,,,6,,,,,,,,,,,,,,158,35,99,31,59,21,0,4,,,61,75,27,0,48,,,,,,5,5,6,1,,,1,,,0.21,13,13,14,6
